Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
467;17966;"International Journal of Electrical Engineering and Education";journal;"20504578, 00207209";"SAGE Publications Inc.";No;No;0,376;Q3;31;73;151;1546;228;151;1,11;21,18;27,59;0;27;United Kingdom;Western Europe;"SAGE Publications Inc.";"1963, 1965, 1967, 1969-1972, 1974-2024";"Education (Q3); Electrical and Electronic Engineering (Q3)";"Engineering; Social Sciences"
468;21100372549;"Teaching English with Technology";journal;"16421027";"University of Nicosia";Yes;No;0,375;Q3;21;5;83;174;169;80;1,89;34,80;50,00;0;2;Cyprus;Western Europe;"University of Nicosia";"2014-2024";"Linguistics and Language (Q1); Education (Q3)";"Social Sciences"
469;21100782676;"Teaching Public Administration";journal;"01447394, 20478720";"SAGE Publications Inc.";No;No;0,374;Q3;17;29;64;1052;134;63;2,23;36,28;48,39;1;12;United Kingdom;Western Europe;"SAGE Publications Inc.";"1979-1980, 1982-2007, 2009, 2012-2024";"Education (Q3); Public Administration (Q3)";"Social Sciences"
470;21100940459;"Learning and Teaching in Higher Education: Gulf Perspectives";journal;"20775504";"Emerald Group Publishing Ltd.";Yes;Yes;0,373;Q3;13;0;24;0;46;20;1,92;0,00;0,00;0;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2004-2019, 2021-2022, 2024";"Education (Q3)";"Social Sciences"
471;21100463861;"HSE Social and Education History";journal;"20143567";"Hipatia Editorial";Yes;No;0,371;Q3;9;12;52;547;33;52;0,69;45,58;54,55;0;7;Spain;Western Europe;"Hipatia Editorial";"2016-2024";"History (Q1); Social Sciences (miscellaneous) (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
472;6200180185;"Infancia y Aprendizaje";journal;"15784126, 02103702";"SAGE Publications Ltd";No;Yes;0,370;Q3;31;28;96;1606;122;92;1,27;57,36;56,70;0;9;United Kingdom;Western Europe;"SAGE Publications Ltd";"1978-2023";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
473;21100901775;"BMJ Simulation and Technology Enhanced Learning";journal;"20566697";"BMJ Publishing Group";No;No;0,369;Q3;20;0;241;0;298;176;1,08;0,00;0,00;0;0;United Kingdom;Western Europe;"BMJ Publishing Group";"2015-2021";"Education (Q3); Health Informatics (Q3); Modeling and Simulation (Q3)";"Mathematics; Medicine; Social Sciences"
474;19700183077;"Research in Dance Education";journal;"14701111, 14647893";"Taylor and Francis Ltd.";No;No;0,369;Q3;22;62;87;2488;112;77;1,10;40,13;65,91;0;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Visual Arts and Performing Arts (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
475;19900192131;"Journal of Leadership Studies";journal;"19352611, 1935262X";"John Wiley and Sons Ltd";No;No;0,366;Q3;26;37;121;1145;216;104;0,59;30,95;60,00;0;2;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2007-2025";"Education (Q3)";"Social Sciences"
476;19700187610;"Pedagogies";journal;"15544818, 1554480X";"Taylor and Francis Ltd.";No;No;0,365;Q3;22;40;59;2057;83;57;1,10;51,43;63,01;0;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2025";"Education (Q3)";"Social Sciences"
477;19200156951;"English Teaching";journal;"11758708";"Emerald Group Publishing Ltd.";No;No;0,364;Q3;29;39;105;1724;103;99;0,91;44,21;67,65;0;12;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2008-2024";"Linguistics and Language (Q1); Education (Q3)";"Social Sciences"
478;12387;"International Journal of Mechanical Engineering Education";journal;"03064190, 20504586";"SAGE Publications Inc.";No;No;0,363;Q3;20;21;92;509;141;92;1,63;24,24;37,50;0;3;United Kingdom;Western Europe;"SAGE Publications Inc.";"1981, 1983-1991, 2000, 2002-2025";"Education (Q3); Mechanical Engineering (Q3)";"Engineering; Social Sciences"
479;17200154705;"European Journal of International Management";journal;"17516757, 17516765";"Inderscience Enterprises Ltd";No;No;0,362;Q3;37;85;161;7208;227;161;0,91;84,80;45,41;0;29;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2007-2025";"Business and International Management (Q3); Education (Q3); Organizational Behavior and Human Resource Management (Q3)";"Business, Management and Accounting; Social Sciences"
480;21100447810;"International Journal for Lesson and Learning Studies";journal;"20468261, 20468253";"Emerald Group Publishing Ltd.";No;No;0,362;Q3;25;27;82;894;192;81;2,27;33,11;66,67;0;5;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2012-2025";"Education (Q3)";"Social Sciences"
481;21100899009;"International Journal of Educational Psychology";journal;"20143591";"Hipatia Editorial";Yes;No;0,362;Q3;12;12;38;766;52;38;1,54;63,83;64,29;0;5;Spain;Western Europe;"Hipatia Editorial";"2018-2024";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
482;21100788924;"African Journal of Research in Mathematics, Science and Technology Education";journal;"18117295, 24697656";"Taylor and Francis Ltd.";No;No;0,359;Q3;22;28;81;1169;95;81;0,93;41,75;52,94;0;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1997-2025";"Engineering (miscellaneous) (Q2); Computer Science Applications (Q3); Education (Q3); Mathematics (miscellaneous) (Q3); Physics and Astronomy (miscellaneous) (Q3)";"Computer Science; Engineering; Mathematics; Physics and Astronomy; Social Sciences"
483;21100897002;"Education Research International";journal;"20904010, 20904002";"John Wiley and Sons Ltd";Yes;No;0,359;Q3;24;72;376;4042;682;376;1,66;56,14;35,79;1;37;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2018-2024";"Education (Q3)";"Social Sciences"
484;21100857775;"PNA";journal;"18873987";"Universidad de Granada, Grupo de Investigacion Didactica de la Matematica";Yes;Yes;0,359;Q3;7;16;35;567;24;35;0,83;35,44;54,05;0;0;Spain;Western Europe;"Universidad de Granada, Grupo de Investigacion Didactica de la Matematica";"2017-2025";"Education (Q3); Mathematics (miscellaneous) (Q3)";"Mathematics; Social Sciences"
485;12043;"Interchange";journal;"15731790, 08264805";"Springer Netherlands";No;No;0,358;Q3;24;25;97;1203;157;95;1,82;48,12;64,58;0;14;Netherlands;Western Europe;"Springer Netherlands";"1970-2003, 2005-2025";"Arts and Humanities (miscellaneous) (Q2); Law (Q2); Social Sciences (miscellaneous) (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
486;21101142417;"Journal of Social and Economic Development";journal;"21996873, 09725792";"Springer";No;No;0,357;Q3;14;39;116;1938;159;112;1,38;49,69;25,37;3;33;Germany;Western Europe;"Springer";"2017-2025";"Economics, Econometrics and Finance (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Education (Q3)";"Economics, Econometrics and Finance; Social Sciences"
487;19700173246;"Academia Revista Latinoamericana de Administracion";journal;"10128255, 20565127";"Emerald Group Publishing Ltd.";No;No;0,356;Q3;24;30;88;2234;140;87;1,71;74,47;41,28;0;17;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2008-2025";"Economics, Econometrics and Finance (miscellaneous) (Q2); Business and International Management (Q3); Education (Q3); Management Science and Operations Research (Q3); Organizational Behavior and Human Resource Management (Q3); Public Administration (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Decision Sciences; Economics, Econometrics and Finance; Social Sciences"
488;21100205738;"Journal of Humanistic Counseling";journal;"21611939, 21590311";"John Wiley and Sons Ltd";No;No;0,353;Q3;23;16;43;908;56;40;1,04;56,75;55,26;0;3;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2011-2024";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
489;17800156738;"Organization Management Journal";journal;"15416518, 27538567";"Emerald Publishing";Yes;Yes;0,352;Q3;25;19;41;600;66;37;1,19;31,58;47,22;0;4;United Kingdom;Western Europe;"Emerald Publishing";"2005, 2009-2025";"Business and International Management (Q3); Education (Q3); Organizational Behavior and Human Resource Management (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
490;19700181415;"Journal of Beliefs and Values";journal;"13617672, 14699362";"Routledge";No;No;0,351;Q3;27;48;115;2313;139;107;0,92;48,19;52,17;0;5;United Kingdom;Western Europe;"Routledge";"1984-2025";"Religious Studies (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
491;18000156706;"PRIMUS";journal;"19354053, 10511970";"Taylor and Francis Ltd.";No;No;0,351;Q3;25;68;215;1504;199;209;0,77;22,12;47,33;0;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1991-2025";"Education (Q3); Mathematics (miscellaneous) (Q3)";"Mathematics; Social Sciences"
492;12345;"International Journal of Engineering Education";journal;"0949149X";"Tempus Publications";No;No;0,350;Q3;64;127;456;5816;573;435;1,04;45,80;46,63;1;46;Ireland;Western Europe;"Tempus Publications";"1996-2025";"Engineering (miscellaneous) (Q2); Education (Q3)";"Engineering; Social Sciences"
493;21100899301;"International Journal of Sociology of Education";journal;"20143575";"Hipatia Editorial";Yes;No;0,350;Q3;10;12;40;617;60;40;0,58;51,42;53,33;0;8;Spain;Western Europe;"Hipatia Editorial";"2018-2024";"Social Sciences (miscellaneous) (Q2); Education (Q3)";"Social Sciences"
494;5800179629;"Journal of Criminal Justice Education";journal;"10511253, 17459117";"Taylor and Francis Ltd.";No;No;0,350;Q3;37;47;93;2477;128;90;1,05;52,70;67,68;0;17;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-1995, 2005-2025";"Law (Q2); Education (Q3)";"Social Sciences"
495;21100448317;"Monografias de Traduccion e Interpretacion";journal;"18894178, 19899335";"Universidad de Alicante";No;Yes;0,350;Q3;12;10;68;427;65;68;0,72;42,70;53,85;0;0;Spain;Western Europe;"Universidad de Alicante";"2014-2024";"Linguistics and Language (Q1); Education (Q3)";"Social Sciences"
496;21100897170;"Power and Education";journal;"17577438";"SAGE Publications Ltd";Yes;No;0,350;Q3;22;28;52;1570;69;52;0,94;56,07;62,00;2;11;United Kingdom;Western Europe;"SAGE Publications Ltd";"2009-2025";"Sociology and Political Science (Q2); Education (Q3)";"Social Sciences"
497;22015;"Child Language Teaching and Therapy";journal;"02656590, 14770865";"SAGE Publications Ltd";No;No;0,349;Q3;44;15;52;716;71;51;1,44;47,73;81,82;0;8;United Kingdom;Western Europe;"SAGE Publications Ltd";"1985-2025";"Linguistics and Language (Q1); Clinical Psychology (Q3); Developmental and Educational Psychology (Q3); Education (Q3); Speech and Hearing (Q3)";"Health Professions; Psychology; Social Sciences"
498;19300156930;"Revista Complutense de Educacion";journal;"11302496, 19882793";"Universidad Complutense Madrid";Yes;Yes;0,348;Q3;24;79;175;3442;270;171;1,52;43,57;65,58;3;44;Spain;Western Europe;"Universidad Complutense Madrid";"2009-2025";"Education (Q3)";"Social Sciences"
499;21100897521;"Tejuelo. Didactica de la Lengua y la Literatura. Educacion";journal;"19888430";"Universidad de Extremadura";Yes;Yes;0,348;Q3;8;20;85;949;76;84;1,00;47,45;67,74;0;2;Spain;Western Europe;"Universidad de Extremadura";"2018-2025";"Linguistics and Language (Q1); Music (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
500;21101041610;"Acta Didactica Norden";journal;"25358219";"Universitetet i Oslo";Yes;Yes;0,346;Q3;8;64;153;3481;114;151;0,50;54,39;68,63;0;14;Norway;Western Europe;"Universitetet i Oslo";"2020-2024";"Education (Q3)";"Social Sciences"
501;21101045282;"Acta Innovations";journal;"23005599";"Rotherham Academic Press Ltd";Yes;No;0,344;-;15;33;73;1250;155;73;1,35;37,88;47,17;0;19;United Kingdom;Western Europe;"Rotherham Academic Press Ltd";"2013-2025";"Energy (miscellaneous) (Q3); Environmental Engineering (Q3); Renewable Energy, Sustainability and the Environment (Q3)";"Energy; Environmental Science"
502;17700155804;"Journal of E-Learning and Knowledge Society";journal;"18266223, 19718829";"Italian e-Learning Association";Yes;Yes;0,343;Q3;26;41;118;1308;179;110;1,25;31,90;58,24;0;20;Italy;Western Europe;"Italian e-Learning Association";"2006, 2009-2024";"Computer Science Applications (Q3); Education (Q3); E-learning (Q3)";"Computer Science; Social Sciences"
503;19400157145;"Porta Linguarum";journal;"16977467";"Universidad de Granada";Yes;No;0,341;Q3;25;89;125;4083;139;112;1,11;45,88;55,00;0;10;Spain;Western Europe;"Universidad de Granada";"2008-2025";"Linguistics and Language (Q1); Education (Q3)";"Social Sciences"
504;21100777750;"International Journal of Emotional Education";journal;"20737629";"University of Malta";Yes;Yes;0,340;Q3;17;23;38;1020;45;35;0,67;44,35;78,08;0;7;Malta;Western Europe;"University of Malta";"2016-2024";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
505;21100898103;"RAUSP Management Journal";journal;"25310488";"Emerald Group Publishing Ltd.";Yes;Yes;0,340;Q3;20;23;93;1205;170;80;1,49;52,39;46,00;0;7;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2025";"Business, Management and Accounting (miscellaneous) (Q3); Education (Q3)";"Business, Management and Accounting; Social Sciences"
506;21100898028;"Educar";journal;"0211819X, 20148801";"Universitat Autonoma de Barcelona";Yes;Yes;0,339;Q3;14;32;94;1108;126;91;1,36;34,63;62,03;6;17;Spain;Western Europe;"Universitat Autonoma de Barcelona";"2018-2025";"Communication (Q2); Education (Q3); Human-Computer Interaction (Q3)";"Computer Science; Social Sciences"
507;21100448566;"Journal of Information Technology Teaching Cases";journal;"20438869";"Springer International Publishing AG";No;No;0,339;Q3;13;54;58;796;98;58;1,63;14,74;40,23;2;26;Switzerland;Western Europe;"Springer International Publishing AG";"2014-2025";"Library and Information Sciences (Q2); Education (Q3)";"Social Sciences"
508;9400153141;"Revista Espanola de Pedagogia";journal;"21740909, 00349461";"Universidad Internacional de la Rioja";Yes;Yes;0,338;Q3;21;29;79;1340;106;76;1,05;46,21;50,77;0;8;Spain;Western Europe;"Universidad Internacional de la Rioja";"2006-2024";"Education (Q3)";"Social Sciences"
509;21100907391;"Australian Journal of Career Development";journal;"22006974";"SAGE Publications Ltd";No;No;0,337;Q3;19;27;68;1391;121;60;1,72;51,52;64,52;0;13;United Kingdom;Western Europe;"SAGE Publications Ltd";"2012-2024";"Education (Q3); Organizational Behavior and Human Resource Management (Q3)";"Business, Management and Accounting; Social Sciences"
510;21100215938;"Profesorado";journal;"1138414X, 19896395";"Universidad de Granada";Yes;Yes;0,336;Q3;27;50;173;2495;199;170;0,87;49,90;62,02;1;25;Spain;Western Europe;"Universidad de Granada";"2012-2024";"Education (Q3)";"Social Sciences"
511;21100451148;"Bordon";journal;"02105934, 23406577";"Sociedad Espanola de Pedagogia";Yes;Yes;0,333;Q3;21;33;97;1370;139;97;1,11;41,52;56,18;0;19;Spain;Western Europe;"Sociedad Espanola de Pedagogia";"2011-2024";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
512;21100326894;"Revista Eureka";journal;"1697011X";"Universidad de Cadiz";Yes;Yes;0,330;Q3;18;42;112;1673;99;108;0,99;39,83;51,09;0;10;Spain;Western Europe;"Universidad de Cadiz";"2014-2024";"Education (Q3)";"Social Sciences"
513;21575;"Zeitschrift fur Padagogik (Beiheft)";journal;"05142717";"Verlag Julius Beltz GmbH";No;No;0,330;Q3;14;13;45;629;61;44;0,12;48,38;59,26;0;2;Germany;Western Europe;"Verlag Julius Beltz GmbH";"2002-2005, 2007-2024";"Education (Q3)";"Social Sciences"
514;6000159314;"International Journal of Education Through Art";journal;"17435234, 2040090X";"Intellect Ltd.";No;No;0,329;Q3;12;29;82;696;59;74;0,63;24,00;68,18;0;14;United Kingdom;Western Europe;"Intellect Ltd.";"2012-2024";"Arts and Humanities (miscellaneous) (Q2); Education (Q3)";"Arts and Humanities; Social Sciences"
515;21100793123;"Journal of College Reading and Learning";journal;"10790195, 23327413";"Taylor and Francis Ltd.";No;No;0,327;Q3;22;20;61;722;36;49;0,56;36,10;58,97;0;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2013, 2015-2025";"Linguistics and Language (Q1); Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
516;21100901844;"Journal of Outdoor and Environmental Education";journal;"22063110, 2522879X";"Springer International Publishing";No;No;0,327;Q3;19;24;54;1260;91;53;1,28;52,50;65,00;0;12;Switzerland;Western Europe;"Springer International Publishing";"2016-2025";"Education (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3)";"Health Professions; Social Sciences"
517;21100902965;"Measurement";journal;"15366367, 15366359";"Taylor and Francis Ltd.";No;No;0,327;Q3;23;16;48;702;42;48;0,56;43,88;29,03;0;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Applied Mathematics (Q3); Education (Q3); Statistics and Probability (Q3)";"Mathematics; Social Sciences"
518;21101043321;"Recreational Sports Journal";journal;"15588661, 1558867X";"SAGE Publications Ltd";No;No;0,326;Q3;22;16;49;519;48;47;0,85;32,44;41,46;0;5;United Kingdom;Western Europe;"SAGE Publications Ltd";"2002-2025";"Social Sciences (miscellaneous) (Q2); Education (Q3); Health (social science) (Q3); Tourism, Leisure and Hospitality Management (Q3)";"Business, Management and Accounting; Social Sciences"
519;21100838052;"Qwerty";journal;"18287344, 22402950";"Progetti editoriali s.r.l.";No;No;0,324;Q3;10;15;37;439;52;33;0,83;29,27;47,50;0;5;Italy;Western Europe;"Progetti editoriali s.r.l.";"2017-2024";"Cultural Studies (Q1); Communication (Q2); Education (Q3); Human-Computer Interaction (Q4)";"Computer Science; Social Sciences"
520;21100384282;"Journal for Multicultural Education";journal;"20535368, 2053535X";"Emerald Group Publishing Ltd.";No;No;0,323;Q3;20;37;96;1634;134;92;1,09;44,16;62,79;0;22;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2014-2025";"Cultural Studies (Q1); Linguistics and Language (Q2); Education (Q3)";"Social Sciences"
