Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
464;19300157017;"Revista de Educacion";journal;"1988592X, 00348082";"Ministry Education and Science";No;Yes;0,345;Q3;40;47;109;2298;136;109;1,26;48,89;52,68;0;26;Spain;Western Europe;"Ministry Education and Science";"2008-2025";"Education (Q3)";"Social Sciences"
465;21101059012;"Chemistry Teacher International";journal;"25693263";"Walter de Gruyter GmbH";Yes;No;0,344;Q3;13;33;87;994;124;84;1,66;30,12;46,81;0;11;Germany;Western Europe;"Walter de Gruyter GmbH";"2019-2025";"Chemistry (miscellaneous) (Q3); Education (Q3)";"Chemistry; Social Sciences"
466;21100922942;"Teaching Exceptional Children";journal;"21635684, 00400599";"SAGE Publications Ltd";No;No;0,344;Q3;25;54;174;1351;136;99;0,70;25,02;76,64;2;26;United Kingdom;Western Europe;"SAGE Publications Ltd";"2014-2025";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
467;21100925824;"String Research Journal";journal;"21640661, 19484992";"SAGE Publications Ltd";No;No;0,341;Q3;7;4;13;192;9;13;0,56;48,00;60,00;0;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"2010-2016, 2018-2024";"History (Q1); Music (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
468;5800207558;"International Journal of English Studies";journal;"15787044";"Universidad de Murcia";Yes;No;0,340;Q3;16;13;49;590;49;49;0,83;45,38;58,82;0;1;Spain;Western Europe;"Universidad de Murcia";"2013-2024";"Cultural Studies (Q1); Linguistics and Language (Q1); Literature and Literary Theory (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
469;19900192131;"Journal of Leadership Studies";journal;"19352611, 1935262X";"John Wiley and Sons Ltd";No;No;0,340;Q3;26;35;124;950;144;110;1,49;27,14;51,02;1;9;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2007-2025";"Education (Q3)";"Social Sciences"
470;21100468901;"Retos";journal;"19882041, 15791726";"Federacion Espanola de Docentes de Educacion Fisica";Yes;No;0,340;Q3;33;424;1005;19721;1721;1005;1,86;46,51;34,54;3;110;Spain;Western Europe;"Federacion Espanola de Docentes de Educacion Fisica";"2016-2025";"Education (Q3); Orthopedics and Sports Medicine (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3)";"Health Professions; Medicine; Social Sciences"
471;21100238613;"Digital Education Review";journal;"20139144";"Universitat de Barcelona";Yes;Yes;0,339;Q3;26;29;92;1361;165;91;1,86;46,93;67,11;0;7;Spain;Western Europe;"Universitat de Barcelona";"2010-2025";"Computer Science Applications (Q3); Education (Q3)";"Computer Science; Social Sciences"
472;21100329302;"Journal of Information Literacy";journal;"17505968";"CILIP Information Literacy Group";Yes;Yes;0,339;Q3;17;25;70;790;59;60;0,81;31,60;65,00;0;3;United Kingdom;Western Europe;"CILIP Information Literacy Group";"2014-2024";"Library and Information Sciences (Q2); Education (Q3); E-learning (Q3)";"Social Sciences"
473;21100456858;"Aula Abierta";journal;"02102773, 23412313";"Universidad de Oviedo";Yes;Yes;0,338;Q3;21;39;116;1835;149;113;1,01;47,05;63,39;0;18;Spain;Western Europe;"Universidad de Oviedo";"2014-2024";"Education (Q3)";"Social Sciences"
474;21100896874;"European Journal of Educational Research";journal;"21658714";"Eurasian Society of Educational Research";Yes;No;0,336;Q3;29;181;389;9596;765;389;2,02;53,02;47,47;6;69;Netherlands;Western Europe;"Eurasian Society of Educational Research";"2018-2025";"Education (Q3)";"Social Sciences"
475;21100857775;"PNA";journal;"18873987";"Universidad de Granada, Grupo de Investigacion Didactica de la Matematica";Yes;Yes;0,334;Q3;7;16;31;690;17;31;0,58;43,13;52,08;0;0;Spain;Western Europe;"Universidad de Granada, Grupo de Investigacion Didactica de la Matematica";"2017-2025";"Education (Q3); Mathematics (miscellaneous) (Q3)";"Mathematics; Social Sciences"
476;21100448566;"Journal of Information Technology Teaching Cases";journal;"20438869";"Springer International Publishing AG";No;No;0,333;Q3;13;31;35;378;82;35;2,00;12,19;36,54;2;12;Switzerland;Western Europe;"Springer International Publishing AG";"2014-2025";"Library and Information Sciences (Q2); Education (Q3)";"Social Sciences"
477;21100326894;"Revista Eureka";journal;"1697011X";"Universidad de Cadiz";Yes;Yes;0,333;Q3;18;39;109;1524;105;106;0,75;39,08;63,39;0;10;Spain;Western Europe;"Universidad de Cadiz";"2014-2024";"Education (Q3)";"Social Sciences"
478;19700201532;"Revista Iberoamericana de Tecnologias del Aprendizaje";journal;"19328540";"Education Society of IEEE (Spanish Chapter)";No;No;0,333;Q3;25;44;123;1636;300;122;2,56;37,18;40,80;0;18;Spain;Western Europe;"Education Society of IEEE (Spanish Chapter)";"2006-2025";"Engineering (miscellaneous) (Q2); Education (Q3); E-learning (Q3)";"Engineering; Social Sciences"
479;22015;"Child Language Teaching and Therapy";journal;"02656590, 14770865";"SAGE Publications Ltd";No;No;0,332;Q3;44;18;48;845;64;47;0,91;46,94;77,42;2;8;United Kingdom;Western Europe;"SAGE Publications Ltd";"1985-2025";"Linguistics and Language (Q1); Clinical Psychology (Q3); Developmental and Educational Psychology (Q3); Education (Q3); Speech and Hearing (Q3)";"Health Professions; Psychology; Social Sciences"
480;12387;"International Journal of Mechanical Engineering Education";journal;"03064190, 20504586";"SAGE Publications Inc.";No;No;0,332;Q3;20;50;60;1300;106;60;1,45;26,00;31,36;0;20;United Kingdom;Western Europe;"SAGE Publications Inc.";"1981, 1983-1991, 2000, 2002-2025";"Education (Q3); Mechanical Engineering (Q3)";"Engineering; Social Sciences"
481;21100400219;"European Journal for Research on the Education and Learning of Adults";journal;"20007426";"Linkoping University Electronic Press";Yes;Yes;0,331;Q3;13;21;66;955;53;59;0,72;45,48;56,25;0;5;Sweden;Western Europe;"Linkoping University Electronic Press";"2010, 2015-2024";"Education (Q3)";"Social Sciences"
482;29598;"Religious Education";journal;"15473201, 00344087";"Taylor and Francis Ltd.";No;No;0,330;Q3;21;42;156;1060;84;132;0,63;25,24;48,94;0;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1906-2025";"Religious Studies (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
483;21100386854;"Journal of Museum Education";journal;"10598650, 20516169";"Maney Publishing";No;No;0,329;Q3;15;45;141;916;97;130;0,57;20,36;78,22;0;13;United Kingdom;Western Europe;"Maney Publishing";"2014-2025";"Museology (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
484;11300153733;"Management in Education";journal;"17419883, 08920206";"SAGE Publications Ltd";No;No;0,329;Q3;29;40;95;1492;77;54;0,80;37,30;52,00;2;13;United Kingdom;Western Europe;"SAGE Publications Ltd";"1987-2025";"Education (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
485;18000156706;"PRIMUS";journal;"19354053, 10511970";"Taylor and Francis Ltd.";No;No;0,328;Q3;25;69;215;1813;148;204;0,68;26,28;47,22;1;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1991-2025";"Education (Q3); Mathematics (miscellaneous) (Q3)";"Mathematics; Social Sciences"
486;21100925880;"Art Education";journal;"23255161, 00043125";"Routledge";No;No;0,325;Q3;30;73;172;774;95;137;0,53;10,60;66,67;0;6;United Kingdom;Western Europe;"Routledge";"1996-2025";"Visual Arts and Performing Arts (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
487;5800208514;"Communication Teacher";journal;"17404622, 17404630";"Taylor and Francis Ltd.";No;No;0,324;Q3;15;44;150;714;104;148;0,61;16,23;67,16;0;12;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Communication (Q2); Education (Q3)";"Social Sciences"
488;21100463075;"International Journal of Chinese Education";journal;"22125868, 2212585X";"SAGE Publications Ltd";Yes;Yes;0,323;Q3;13;37;55;1682;54;53;1,15;45,46;50,00;0;13;United Kingdom;Western Europe;"SAGE Publications Ltd";"2012-2025";"Education (Q3)";"Social Sciences"
489;21100205991;"Journal of Mental Health Training, Education and Practice";journal;"20428707, 17556228";"Emerald Group Publishing Ltd.";No;No;0,323;Q3;23;36;119;1572;135;118;1,12;43,67;65,08;0;9;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2006-2025";"Education (Q3); Health Policy (Q3); Health (social science) (Q3); Organizational Behavior and Human Resource Management (Q3); Psychiatry and Mental Health (Q3)";"Business, Management and Accounting; Medicine; Social Sciences"
490;21100836847;"Preventing School Failure";journal;"1045988X, 19404387";"Taylor and Francis Ltd.";No;No;0,320;Q3;23;36;113;1594;125;113;0,96;44,28;63,11;0;21;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996, 2014-2025";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
491;19900192553;"Ethics and Education";journal;"17449642, 17449650";"Routledge";No;No;0,319;Q3;24;31;101;997;122;101;1,08;32,16;41,67;0;6;United Kingdom;Western Europe;"Routledge";"2010-2025";"Philosophy (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
492;21100220499;"Field Actions Science Report";journal;"1867139X, 18678521";"Institut Veolia Environnement";Yes;Yes;0,316;Q3;19;25;113;46;168;95;0,33;1,84;43,75;0;12;France;Western Europe;"Institut Veolia Environnement";"2012-2025";"Sociology and Political Science (Q2); Development (Q3); Education (Q3); Geography, Planning and Development (Q3); Health (social science) (Q3)";"Social Sciences"
493;21100223321;"International Journal of Training Research";journal;"14480220";"Taylor and Francis Ltd.";No;No;0,316;Q3;17;17;69;871;104;63;0,83;51,24;32,56;1;11;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2012-2024";"Education (Q3)";"Social Sciences"
494;21100899302;"Qualitative Research in Education";journal;"20146418";"Hipatia Editorial";Yes;No;0,316;Q3;9;11;37;560;67;37;2,38;50,91;64,29;0;4;Spain;Western Europe;"Hipatia Editorial";"2018-2024";"Arts and Humanities (miscellaneous) (Q2); Developmental and Educational Psychology (Q3); Education (Q3)";"Arts and Humanities; Psychology; Social Sciences"
495;11300153728;"Zeitschrift fur Evidenz, Fortbildung und Qualitat im Gesundheitswesen";journal;"22120289, 18659217";"Elsevier GmbH";No;No;0,315;Q3;36;108;224;3705;246;215;0,99;34,31;56,41;10;49;Germany;Western Europe;"Elsevier GmbH";"2008-2025";"Education (Q3); Health Policy (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Social Sciences"
496;19400157145;"Porta Linguarum";journal;"16977467";"Universidad de Granada";Yes;No;0,314;Q3;25;62;83;2387;92;80;1,08;38,50;63,64;0;9;Spain;Western Europe;"Universidad de Granada";"2008-2025";"Linguistics and Language (Q2); Education (Q3)";"Social Sciences"
497;19700181331;"International Journal of Children's Spirituality";journal;"14698455, 1364436X";"Routledge";No;No;0,313;Q3;26;11;64;548;46;55;0,94;49,82;56,52;0;0;United Kingdom;Western Europe;"Routledge";"1996-2025";"Philosophy (Q1); Religious Studies (Q1); Developmental and Educational Psychology (Q3); Education (Q3)";"Arts and Humanities; Psychology; Social Sciences"
498;21100451148;"Bordon";journal;"02105934, 23406577";"Sociedad Espanola de Pedagogia";Yes;Yes;0,312;Q3;21;30;106;1359;120;106;1,10;45,30;58,76;0;11;Spain;Western Europe;"Sociedad Espanola de Pedagogia";"2011-2024";"Developmental and Educational Psychology (Q3); Education (Q3)";"Psychology; Social Sciences"
499;21101044881;"International Journal of Serious Games";journal;"23848766";"Serious Games Society";Yes;Yes;0,312;Q3;14;29;84;1222;145;71;1,60;42,14;41,03;0;4;Italy;Western Europe;"Serious Games Society";"2019-2024";"Applied Mathematics (Q3); Artificial Intelligence (Q3); Computer Graphics and Computer-Aided Design (Q3); Education (Q3); Human-Computer Interaction (Q3); Software (Q3)";"Computer Science; Mathematics; Social Sciences"
500;21100887529;"RMLE Online";journal;"19404476";"Taylor and Francis Ltd.";Yes;No;0,306;Q3;21;10;30;645;56;30;1,65;64,50;62,96;1;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2002-2025";"Education (Q3)";"Social Sciences"
501;21100932443;"Journal of Immersion and Content-Based Language Education";journal;"22128433, 22128441";"John Benjamins Publishing Company";No;No;0,305;Q3;10;18;34;942;27;31;0,85;52,33;72,41;0;2;Netherlands;Western Europe;"John Benjamins Publishing Company";"2019-2025";"Linguistics and Language (Q2); Education (Q3)";"Social Sciences"
502;19900191944;"OCNOS";journal;"1885446X";"Universidad de Castilla la Mancha";Yes;Yes;0,304;Q3;17;20;72;823;70;72;1,06;41,15;64,00;3;7;Spain;Western Europe;"Universidad de Castilla la Mancha";"2009-2025";"Literature and Literary Theory (Q1); Education (Q3); Social Psychology (Q3)";"Arts and Humanities; Psychology; Social Sciences"
503;5000155600;"Health Education";journal;"1758714X, 09654283";"Emerald Group Publishing Ltd.";No;No;0,303;Q3;44;45;91;2356;121;91;1,44;52,36;66,43;0;26;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1992-2025";"Education (Q3); Public Health, Environmental and Occupational Health (Q3)";"Medicine; Social Sciences"
504;21100782393;"Innovation and Development";journal;"2157930X, 21579318";"Taylor and Francis Ltd.";No;No;0,302;Q3;21;37;66;1538;90;64;1,51;41,57;42,65;0;34;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Cultural Studies (Q1); Political Science and International Relations (Q2); Sociology and Political Science (Q2); Development (Q3); Education (Q3); Geography, Planning and Development (Q3)";"Social Sciences"
505;17700155804;"Journal of E-Learning and Knowledge Society";journal;"18266223, 19718829";"Italian e-Learning Association";Yes;Yes;0,302;Q3;26;38;125;1527;173;114;1,44;40,18;50,00;1;18;Italy;Western Europe;"Italian e-Learning Association";"2006, 2009-2024";"Computer Science Applications (Q3); Education (Q3); E-learning (Q3)";"Computer Science; Social Sciences"
506;21101075552;"Media Practice and Education";journal;"25741136, 25741144";"Taylor and Francis Ltd.";No;No;0,302;Q3;24;29;76;982;68;71;0,69;33,86;53,66;0;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2025";"Communication (Q2); Education (Q3)";"Social Sciences"
507;21575;"Zeitschrift fur Padagogik (Beiheft)";journal;"05142717";"Verlag Julius Beltz GmbH";No;No;0,302;Q3;14;13;51;572;54;51;1,59;44,00;56,67;0;2;Germany;Western Europe;"Verlag Julius Beltz GmbH";"2002-2005, 2007-2024";"Education (Q3)";"Social Sciences"
508;21101045282;"Acta Innovations";journal;"23005599";"Rotherham Academic Press Ltd";Yes;No;0,301;-;15;25;86;914;161;86;2,98;36,56;43,18;0;10;United Kingdom;Western Europe;"Rotherham Academic Press Ltd";"2013-2025";"Energy (miscellaneous) (Q3); Environmental Engineering (Q3); Renewable Energy, Sustainability and the Environment (Q3)";"Energy; Environmental Science"
509;15033;"Deafness and Education International";journal;"14643154, 1557069X";"Maney Publishing";No;No;0,300;Q3;29;20;56;882;68;45;1,15;44,10;84,62;0;6;United Kingdom;Western Europe;"Maney Publishing";"1999-2025";"Education (Q3); Speech and Hearing (Q3)";"Health Professions; Social Sciences"
510;21467;"International Quarterly of Community Health Education";journal;"0272684X, 15413519";"SAGE Publications Inc.";No;No;0,299;Q3;0;0;0;0;0;0;0,00;0,00;0,00;0;0;United Kingdom;Western Europe;"SAGE Publications Inc.";"1980, 1988, 1999, 2004-2021";"Education (Q3); Health (social science) (Q3); Medicine (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3)";"Medicine; Social Sciences"
511;21100920046;"LUMAT";journal;"23237112";"University of Helsinki";Yes;Yes;0,299;Q3;10;29;78;1436;84;77;0,98;49,52;55,56;0;6;Finland;Western Europe;"University of Helsinki";"2016-2024";"Education (Q3)";"Social Sciences"
512;21101060650;"Journal of Second Language Pronunciation";journal;"22151931, 2215194X";"John Benjamins Publishing Company";No;No;0,298;Q3;12;17;59;920;115;58;2,08;54,12;56,25;0;2;Netherlands;Western Europe;"John Benjamins Publishing Company";"2019-2025";"Linguistics and Language (Q2); Education (Q3)";"Social Sciences"
513;19700174616;"Pedagogische Studien";journal;"01650645";"Vereniging voor Onderwijsresearch (VOR)";Yes;Yes;0,298;Q3;10;23;77;1148;19;75;0,30;49,91;55,70;0;5;Netherlands;Western Europe;"Vereniging voor Onderwijsresearch (VOR)";"2009-2024";"Education (Q3)";"Social Sciences"
514;12100155734;"Ethnography and Education";journal;"17457823, 17457831";"Routledge";No;No;0,297;Q3;27;25;98;1134;103;96;0,88;45,36;82,05;1;10;United Kingdom;Western Europe;"Routledge";"2010-2025";"Cultural Studies (Q1); Gender Studies (Q2); Education (Q3)";"Social Sciences"
515;19700187610;"Pedagogies";journal;"15544818, 1554480X";"Taylor and Francis Ltd.";No;No;0,296;Q3;22;20;56;1001;89;56;1,79;50,05;70,73;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2025";"Education (Q3)";"Social Sciences"
516;21101043321;"Recreational Sports Journal";journal;"15588661, 1558867X";"SAGE Publications Ltd";No;No;0,296;Q3;22;19;44;784;59;40;1,20;41,26;46,43;0;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"2002-2025";"Social Sciences (miscellaneous) (Q2); Education (Q3); Health (social science) (Q3); Tourism, Leisure and Hospitality Management (Q3)";"Business, Management and Accounting; Social Sciences"
517;21100223135;"History of Education Review";journal;"08198691, 03113248";"Emerald Group Publishing Ltd.";No;No;0,293;Q3;10;14;57;962;24;56;0,36;68,71;40,91;0;4;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1980, 1982, 2012-2025";"History (Q1); Education (Q3)";"Arts and Humanities; Social Sciences"
